contig,gene_id,site_pos,r2N,r2S,r2L,rL_std,rNrS_pval,r2G,r2G_pval,rNrS,rNrS_trans,r_rg,r_rg_transform,iLDS,iLDS_pval,significance
GUT_GENOME143131_1,GUT_GENOME143131_00341,364374,0.23555292066741265,0.20415441296040585,0.20573503231885984,0.0067826721596091835,0.1358653536120653,0.13211469422586622,9.525547535040557e-28,0.031398507707006806,0.8735587845259349,0.07362033809299362,0.9811124119264634,1.7256865148585911,0.4219606324084809,False
GUT_GENOME143131_1,GUT_GENOME143131_00341,364409,0.22146576754775507,0.15497995802572645,0.15989673093565648,0.005957279012372154,0.007154723346778151,0.1293638730087706,1.4853008639838314e-07,0.06648580952202862,2.095338672474613,0.03053285792688587,0.3812077774040304,4.535763521920994,0.10353125191755108,False
GUT_GENOME143131_1,GUT_GENOME143131_00341,364682,0.22202612907302335,0.1487392756891759,0.15802219323676023,0.006378518968165611,0.0031899790966906363,0.13421897781634826,9.506659338509528e-05,0.07328685338384747,2.3321587805363166,0.02380321542041197,0.2875113321083401,5.5216273437233525,0.0632402905745035,False
GUT_GENOME143131_1,GUT_GENOME143131_00345,373600,0.21090268139576276,0.14632697799433192,0.15530009182468035,0.006251754797068585,0.006098853530971398,0.14208205172149596,0.017245133823132263,0.06457570340143085,2.028826597699034,0.013218040103184392,0.14013451393385287,4.135775045526515,0.1264526280506718,False
GUT_GENOME143131_1,GUT_GENOME143131_00345,373917,0.185909338705896,0.16428967540358685,0.16544822681222326,0.005516299446314359,0.16867705138712685,0.15163413631333642,0.006135886543043671,0.021619663302309133,0.533048263539565,0.01381409049888685,0.14843329105918818,0.30617289315720725,0.8580555426392591,False
GUT_GENOME143131_1,GUT_GENOME143131_00345,373996,0.16550429129703956,0.15064381885658487,0.15139902076710152,0.005068036659861937,0.2411157123273665,0.15098136596698214,0.46716050695114614,0.014860472440454686,0.297685524695831,0.00041765480011937695,-0.038084551961343895,0.09006710471152851,0.9559654064035858,False
GUT_GENOME143131_1,GUT_GENOME143131_00345,374083,0.17561809381618065,0.1320466510654488,0.13795654175234937,0.004697906901539121,0.023196225898642158,0.1514293187710471,0.9979334826429318,0.043571442750731854,1.2974342735030195,-0.01347277701869773,-0.23148027599769325,1.7369188122362764,0.41959748087260496,False
GUT_GENOME143131_1,GUT_GENOME143131_00345,374103,0.16807919599057147,0.13675894516154996,0.1401897437855015,0.004669279493396509,0.06635300714018824,0.15115541072128452,0.990574663509422,0.03132025082902151,0.8708337907341595,-0.01096566693578302,-0.19657391915806746,0.7969927967775883,0.6713286984525502,False
GUT_GENOME143131_1,GUT_GENOME143131_00345,374187,0.16929641331476894,0.13619312667052988,0.13958784973817262,0.004615527144371773,0.06169156698268123,0.1515811229522057,0.9953178834518891,0.03310328664423906,0.9329211324741935,-0.011993273214033068,-0.2108812252806348,0.9148127305927936,0.6329230898185234,False
GUT_GENOME143131_1,GUT_GENOME143131_00345,374257,0.16499550634717763,0.13361796014069738,0.13824187063563315,0.00460007864704297,0.06873322921979524,0.1517180196955836,0.998302720555539,0.031377546206480256,0.8728288811580561,-0.013476149059950454,-0.2315272247439999,0.8154351115812827,0.6651667247828242,False
