D,r2
3.0662962962962963,0.8643592498158673
6.078803202697008,0.7773701075191327
9.062632247143462,0.7188974278931012
12.074056823474615,0.6469909537285933
15.0,0.5880773096418607
16.48,0.6205009290820072
18.069813176007866,0.5588979495267922
21.064596895343016,0.5185294789842276
24.0695134061569,0.486119678019604
27.0,0.4568333637925771
28.525,0.5066231729333884
30.07193077339102,0.44659704051380295
33.067027027027024,0.409236204518984
36.0,0.40806271013795564
37.45054945054945,0.4367206176986755
39.067796610169495,0.3653903823160301
42.08574807806032,0.358815721495391
45.07882069795427,0.34378918866973596
48.03006134969325,0.31957952410144386
50.0,0.41422023545208286
51.07041383570105,0.3120588678541597
54.07330827067669,0.2869048354877652
57.078980891719745,0.297931613176424
60.083441981747065,0.29315175561384615
63.086084142394824,0.27376613178876574
66.09128065395096,0.2642127357325869
69.0,0.2504755169252501
70.52808988764045,0.27674701662993106
72.02890571231934,0.2510136803015187
74.0,0.23415264459604607
75.10114632501686,0.2390747933123741
78.07681849082257,0.2349443252371039
81.08823529411765,0.22932850938851235
84.1082191780822,0.21630305479911965
87.09315455187014,0.2155591218612161
90.1038681948424,0.21143677440363587
93.02301410541945,0.19542505111238034
95.0,0.2023717258644427
96.09719222462203,0.20217568823844786
99.10872781065089,0.19108613067742236
102.0883444691908,0.18621200511086525
105.0749063670412,0.18712406651152844
108.10280373831776,0.18284713076352668
111.10216718266254,0.17534020978882883
114.101246105919,0.1769036660243192
117.09760132340777,0.1736180447219712
120.09902597402598,0.16780114860839696
123.08823529411765,0.1669659632380338
126.11681136543015,0.16742674789470516
129.1099518459069,0.16269810521140132
132.1072607260726,0.15735118803475587
135.10485933503836,0.15298802296521377
138.1360201511335,0.14909954593406752
141.14238134887594,0.14516944847311816
144.14733276883996,0.15093117091200448
147.1112047177759,0.14779757725285994
150.03436123348018,0.13796321254459346
152.0,0.12114407907067293
153.1151202749141,0.143154708351956
156.03413284132841,0.1315833853980511
158.0,0.15907710426490856
159.13777777777779,0.13925913701558512
162.1301247771836,0.13874567571181656
165.13755656108597,0.1315653901013127
168.15225563909775,0.13147222974974762
171.1633027522936,0.1311526066985566
174.15309734513275,0.13390292750452032
177.0,0.12993173004714856
178.6060606060606,0.16503816948314362
180.15890410958903,0.12559748212150199
183.16953762466002,0.12558409280509963
186.1536286522149,0.12973743896301118
189.15200764818357,0.12322569999383967
192.03648915187378,0.12129669479555528
194.0,0.11521576258456298
195.17946257197696,0.126841707649899
198.17254901960786,0.12655803450657738
201.03198294243072,0.12026794224130358
203.0,0.11874322907123654
204.1829871414441,0.12259386232585226
207.18436873747495,0.1273800041584346
210.1944718657453,0.1298785774781231
213.19509703779366,0.12312945368123697
216.17156862745097,0.11758210270594585
219.18562874251498,0.12319666836943986
222.2132424537488,0.11627302109959778
225.19942196531792,0.11030875355163756
228.20606060606062,0.11931126245707675
231.20747295968536,0.1159964022367072
234.21859039836568,0.11654724347154531
237.21295387634936,0.12097938465443485
240.0,0.1046945807896419
241.7094017094017,0.1441786405505167
243.21428571428572,0.10685651811921165
246.22557905337362,0.1141134019008418
249.2216386554622,0.11027911032491292
252.21206030150753,0.10566622568441611
255.22550052687038,0.10985859509569329
258.2598984771574,0.11547617484627977
261.2832618025751,0.10643797482428259
264.0,0.10450599622647558
265.7175572519084,0.12214777822886495
267.2655426765016,0.11169645075501593
270.24847870182555,0.11141008845642025
273.2609126984127,0.10485397287894706
276.0,0.1065388284912005
277.76666666666665,0.1432493479116786
279.2707240293809,0.1025254409788184
282.23376623376623,0.09979218246503382
285.2441113490364,0.10785295189155734
288.0473933649289,0.11449141362065882
290.0,0.12476791671882814
291.25698324022346,0.1058861486075608
294.272625698324,0.10897691973123179
297.2799539170507,0.10774420261540256
300.2687927107061,0.11302685446405955
303.2789189189189,0.10733461833807473
306.0575275397797,0.10392008644797994
308.0,0.1439831682588516
309.3057110862262,0.10831734655598889
312.2949720670391,0.10329766832364037
315.2819956616052,0.10556109680419305
318.2998921251348,0.11020705181198748
321.0621951219512,0.09499031736872852
323.87939110070255,0.10022471977986588
325.73202614379085,0.116319532104574
327.2826603325416,0.10050365896825154
330.2852494577007,0.1053962212831839
333.3295583238958,0.10053807365596806
336.32265193370165,0.1033782940616855
339.3102310231023,0.10576727253250943
342.0598404255319,0.10500872710902438
344.0,0.15322609603773957
345.32309442548353,0.0975130847189054
348.34037558685446,0.092215461535604
351.3018867924528,0.09889595912919065
354.3843457943925,0.10288244606842308
357.3544018058691,0.10077930612336763
360.32426303854874,0.10634402598628516
363.08344549125167,0.10273101495566825
365.851598173516,0.09931687517372048
367.6779661016949,0.11835474513833338
369.3295324971494,0.10036712177751203
372.31356898517674,0.10048842968096482
375.34447004608296,0.10042028230263927
378.33006134969327,0.09979201457707959
381.34507897934384,0.10193623799386402
384.342073897497,0.11000988992819744
387.3619489559165,0.09288388474747222
390.07062146892656,0.0946126562690584
392.84004884004884,0.0966398335866516
394.6306818181818,0.12323063773094481
396.3495736906212,0.08942352402273414
399.35287081339715,0.08930419281765735
402.3637426900585,0.09799045818444457
405.37304452466907,0.09902610376141636
408.34912718204487,0.09598693108152996
411.38228155339806,0.10668780130940055
414.38461538461536,0.09820770882199294
417.3492063492063,0.09946059036805774
420.3702770780856,0.09676472570622358
423.3903614457831,0.09596990408799856
426.4303482587065,0.0986541010626715
429.4176394293126,0.09351175052781523
432.3869778869779,0.09836536399409931
435.09714285714284,0.10049857667445114
437.96092796092796,0.09382826742920644
440.95,0.10273198506518622
