D,r2
65.84699853587115,0.6406235795603826
92.86117457331004,0.6010729904074795
121.34255826271186,0.5651190559336225
151.44521306032098,0.5287824321865099
184.47796438944312,0.4960558675832894
220.2927644777317,0.4638365964600855
256.35497715630623,0.44358707929649843
295.64007682458384,0.4318600981230542
337.78402928416483,0.4088934185840968
381.2504263413354,0.3888675312567629
425.83153117073823,0.37852823497194327
471.1488079292794,0.36276928303200046
517.9283435256581,0.35338890227873826
566.5263931578244,0.3378246234719395
616.2559845025598,0.3355179695534242
667.5661252900233,0.3161634952695914
722.7448248407643,0.309845065547719
779.4951923076923,0.3017726629341058
838.7929650929517,0.2958292964371801
898.5528910205169,0.28770122176876384
958.8756641870351,0.28285126904762437
1019.7853606316071,0.280135249058298
1082.479829583278,0.27770181757352314
1147.044817927171,0.27538066537200706
1211.5437647385213,0.261130347050963
1277.5364347468094,0.2640892260195586
1345.2688593421974,0.25865356064362854
1412.571171669664,0.2601971363839917
1481.5081629853203,0.27010115197921997
1553.8841855266835,0.25650174009504934
1625.5325030792392,0.25391268145522716
1696.7796821008983,0.26262680929118476
1768.0784449363587,0.2565560287046767
1838.876194432904,0.25816577229148263
1909.603448275862,0.2546321392352007
1981.0381573470238,0.2477361733153329
2052.9947477539736,0.24392319635265872
2121.73962684489,0.24234209288264835
2191.3044731064765,0.24080055976526904
2262.3555894168167,0.227106717135346
2334.069796776454,0.22492502463812558
2404.9978106185004,0.22296275440052368
2474.4342968859096,0.23015176569393608
2542.372060857538,0.22305226904110997
2610.3177750240948,0.21536456227540568
2679.386657400973,0.21324523889622293
2749.7585684790088,0.2171664191431629
2820.873916035788,0.21051344145241427
2892.0889416364143,0.20421691159812108
2963.594602000274,0.20372325253272386
3034.4868530307226,0.20105316709652526
3105.2150522648085,0.207252641808063
3176.856728378005,0.20748938326095853
3249.3884732612914,0.20037996905122452
3322.2412467389813,0.2060226838668998
3396.4704252666575,0.1990035005094438
3471.260194174757,0.2007707968519571
3546.4290624140776,0.20307187051304249
3622.1181792873053,0.18922537207534254
3697.034034311013,0.202241711769898
3773.736398784866,0.19900875410381705
