contig,gene_id,site_pos,r2N,r2S,r2L,rL_std,rNrS_pval,r2G,r2G_pval,rNrS,rNrS_trans,r_rg,r_rg_transform,iLDS,iLDS_pval,significance
GUT_GENOME247421_10,GUT_GENOME247421_00442,5836,0.03742327338299251,0.030338142457573793,0.030664205128811982,0.000987485428435253,0.1369177920527243,0.030743465460225425,0.5319866777343703,0.007085130925418719,-0.14017764117461345,-7.926033141344296e-05,-0.19759033575487783,0.05869171186900404,0.9710805524094337,False
GUT_GENOME247421_10,GUT_GENOME247421_00450,13138,0.03767725446669575,0.03044744158805704,0.0307987689840445,0.0010264990662610662,0.1282111311366047,0.030808382907378886,0.5037363350379269,0.0072298128786387125,-0.13590222406673128,-9.61392333438671e-06,-0.19680373428957257,0.057201124336604715,0.9718045624581968,False
GUT_GENOME247421_10,GUT_GENOME247421_00450,13153,0.0362466865157755,0.03089973282831791,0.03111436719506517,0.0010036523724277768,0.20717262377827378,0.03089398293483496,0.41309825278149576,0.005346953687457589,-0.19154156414025564,0.00022038426023020946,-0.19420608549189017,0.07440417443537901,0.9634814083966837,False
GUT_GENOME247421_10,GUT_GENOME247421_00453,15997,0.03713880625316816,0.03093342303341831,0.03114675785651937,0.0009850328626415433,0.1718982169779465,0.030870204997310153,0.3894491767400894,0.006205383219749852,-0.16617458348653819,0.000276552859209217,-0.19357170529225548,0.06508399728667626,0.9679817950554209,False
GUT_GENOME247421_10,GUT_GENOME247421_00453,16498,0.03492722132596123,0.030791483723220468,0.030903575313010058,0.00104693658457197,0.26467008759017313,0.03096997233184035,0.5252840835240062,0.004135737602740764,-0.22733354686298243,-6.639701883029078e-05,-0.19744505474461954,0.09066509117240965,0.9556796219444741,False
GUT_GENOME247421_10,GUT_GENOME247421_00453,16501,0.03277716355534487,0.03108751627667029,0.031103415493738407,0.001048992025075764,0.39124884671024507,0.030940746547466785,0.4383824076022083,0.0016896472786745824,-0.29961662147033025,0.00016266894627162132,-0.19485793462212594,0.12773973454649587,0.9381270726217054,False
GUT_GENOME247421_10,GUT_GENOME247421_00453,16716,0.03130578991678171,0.030947865544343145,0.03093005501629416,0.0010091790722704392,0.4759458710278517,0.031003741515576166,0.5291034177804049,0.0003579243724385617,-0.3389696352330256,-7.368649928200799e-05,-0.19752738369973413,0.15391748092127241,0.9259280561834617,False
GUT_GENOME247421_10,GUT_GENOME247421_00453,16792,0.03355601399127166,0.031410956879087744,0.03144031995092222,0.0012739319617715175,0.3633711745766369,0.030996388521843117,0.3637423356254498,0.0021450571121839138,-0.2861590550638069,0.0004439314290791002,-0.19168129583752955,0.1186287239689654,0.9424104645622526,False
GUT_GENOME247421_10,GUT_GENOME247421_00454,17173,0.034087260349135604,0.03152677954775613,0.031621986955951475,0.0012932202623924965,0.34181636720574077,0.03107273430542327,0.33552148903633855,0.0025604808013794736,-0.2738830972938313,0.0005492526505282043,-0.19049177538120443,0.11129906747114551,0.9458705735346856,False
GUT_GENOME247421_10,GUT_GENOME247421_00454,17521,0.032780258289529615,0.03014777102480272,0.030221281883628603,0.0015120287754857955,0.33094539564400927,0.03136461661111043,0.775223175437527,0.002632487264726896,-0.2717552737579854,-0.0011433347274818276,-0.2096082201257575,0.1177865347595656,0.9428073920904475,False
GUT_GENOME247421_10,GUT_GENOME247421_00454,18021,0.03331926134752773,0.030617323740270794,0.030705347501872118,0.0015174835137155562,0.32295189885796255,0.03140066393989328,0.6765969200150802,0.002701937607256937,-0.2697029847475535,-0.0006953164380211589,-0.20454820550772737,0.11457966835817054,0.9443203333907968,False
GUT_GENOME247421_10,GUT_GENOME247421_00456,18642,0.03417846363328077,0.030561755814141823,0.030719356440001205,0.0014404328542797036,0.2716302963064957,0.031495563199549687,0.7050118900562209,0.0036167078191389444,-0.24267111154831286,-0.0007762067595484812,-0.20546179814225604,0.10110381887594287,0.9507045768511642,False
GUT_GENOME247421_10,GUT_GENOME247421_00456,18741,0.035179181218724806,0.031549587922491386,0.031695900089231586,0.001350489719965055,0.2842679029553371,0.03231414730535655,0.6764500759150963,0.00362959329623342,-0.24229033987647083,-0.0006182472161249605,-0.2036777691916912,0.1001892424603596,0.9511394222605131,False
GUT_GENOME247421_10,GUT_GENOME247421_00456,18765,0.03946070310367566,0.03114533266674092,0.03177927617917587,0.0015719084923782212,0.13769329159858423,0.0326262301090668,0.7049896829356675,0.008315370436934737,-0.103823507592172,-0.0008469539298909326,-0.2062608318525718,0.05332285148525669,0.9736908523795669,False
GUT_GENOME247421_10,GUT_GENOME247421_00456,18846,0.038531692020576956,0.031225927182552102,0.031621251024599215,0.0013170948460169956,0.16444250803992033,0.03261218645809119,0.774084061875167,0.007305764838024854,-0.13365780933974095,-0.0009909354334919768,-0.20788698982443557,0.06108141053576352,0.9699209503715505,False
GUT_GENOME247421_10,GUT_GENOME247421_00465,23441,0.039048524648085885,0.03087344463656752,0.03118950237158211,0.0011964575635531874,0.14967583506002158,0.03258694012685595,0.8785924574212116,0.008175080011518364,-0.1079691530686691,-0.0013974377552738414,-0.21247811420231658,0.05680428702933838,0.971997405742294,False
GUT_GENOME247421_10,GUT_GENOME247421_00465,23451,0.03574229601362867,0.031094440801998812,0.031322841957102214,0.0011859576054126255,0.2607272989823931,0.032617413279207357,0.8624918140677656,0.004647855211629855,-0.21220024006442892,-0.0012945713221051425,-0.2113163186511465,0.08968352841167415,0.9561487668228901,False
