D,r2
90.2300463269358,0.6684305753452672
124.76731477951455,0.6479511326780185
160.61617372768453,0.6287922590186577
196.4563703400246,0.6039249494834984
234.1381104883907,0.5924394792610334
274.5376372190277,0.5719151544742043
316.5511198945982,0.5527562126395741
358.9775967413442,0.537974157291341
402.1789557592666,0.5246202559110155
447.1498243717914,0.5085660194866147
493.72361614071394,0.5111398754769594
541.6923483546981,0.48512813614866224
589.8235294117648,0.4761281797783273
639.3348410270055,0.46563147411199585
690.3895663956639,0.45203114930724914
742.7810315261838,0.4388802067947976
797.4987250033553,0.4314362563467826
851.6588511137163,0.4160016611564969
907.4614257161892,0.4020068119838367
963.6078535420536,0.3918030381668739
1020.8315986122232,0.38751976514920294
1078.8051930579848,0.382453136232318
1137.7015602080278,0.3641142615317052
1198.2925886430285,0.36692550141463365
1259.1659527428492,0.35062475396247406
1318.6764705882354,0.34744369048377866
1379.6572525363313,0.34193861715039325
1440.8131215469614,0.3379188137584721
1501.9076193134244,0.3285520424663057
1563.6361508810573,0.3228948029136504
1625.9284724147492,0.3106668839210319
1688.3632082005818,0.3089966307729194
1752.6762798399338,0.3022748388041358
1818.715387794462,0.2962336189543495
1885.1984468173623,0.29783151061415547
1953.0483492195056,0.2877573490742167
2023.3255103457852,0.2816895795001632
2094.575888501742,0.28246979491528457
2165.794914089347,0.2686026004276085
2238.838986570677,0.2573664600223148
2313.269860939006,0.2608793281620357
2390.615223755751,0.2566718664017408
2467.1486355450893,0.24473067198423445
2544.3864200938447,0.24238201006371837
2623.2904512933405,0.23117196136565193
2701.7557304611987,0.22807515056441405
2781.43913585376,0.21950137865503708
2861.8852142758715,0.21134894242784213
2944.0648775764284,0.2130297859388268
3027.325214503183,0.20499015103323148
3109.5423941891327,0.20536441142405887
3193.545944452121,0.19421586842895705
3278.85574132928,0.2002426948191865
3364.837845303867,0.18955420618121274
3451.599558742416,0.19272059860208868
3539.9858803986713,0.1765078930827231
3628.7615299640984,0.17526978393375
3716.0844618176743,0.17083659191230743
3803.71466004689,0.1621817302170699
3894.463812154696,0.15419617606173655
3986.702403979,0.1559988412792403
4081.056728778468,0.15209070590437185
4176.534311012729,0.14761781112623046
4275.797331109257,0.14665385128121622
4374.77578845889,0.1378373243258637
4474.257417467614,0.1352357642773282
4573.726370901075,0.13356509867901475
4672.041384083045,0.123222724892883
4771.3918120620965,0.12666881634097263
4872.394262749445,0.1196942276242343
4975.088406198119,0.11540688280004636
5076.679169550173,0.10862760185866262
5181.900402274934,0.10503347289843772
5287.0652413793105,0.10191015018914254
5392.091187100362,0.09586336880125343
5498.7676503033645,0.09715664448512765
5603.737598452398,0.09496326812834006
5704.799778607998,0.09732053591286255
5809.024834437086,0.09690212506598117
5914.670153417015,0.09837661514944705
6020.530772408096,0.10304091405567771
6126.083611111111,0.10349672203623647
6231.662667218315,0.10967791727476123
6340.442523170563,0.10848096921219744
6444.093667728973,0.11062575092520742
6548.648768952567,0.10899368687922471
6654.417515835858,0.10846035650771885
6761.185659234792,0.1150889668029799
6866.744869661675,0.11974072027514357
6972.7514555031885,0.11659354263890423
7078.503655676645,0.11851864318326899
7182.926227247656,0.12167651351505676
7287.122700235164,0.12406043563269085
7389.055770827567,0.12487705158505562
7487.044244105409,0.1271157501157766
7585.537777777778,0.12625334038913258
7685.727134357271,0.12568365172167162
7785.48114505918,0.13390728027849597
7883.919419488597,0.13464505038650934
7981.909772348695,0.13710353423540958
8080.7810814548475,0.133330163622735
8181.237636038022,0.13467562974831018
8282.86993337035,0.13339013705164882
8386.779336203304,0.1401583945753417
8492.533241758241,0.13560599464056736
8597.643862338024,0.1394213840022647
8702.640454104943,0.14115127748733708
8808.406914528741,0.13833502216553376
8912.527653631285,0.14035873378244093
9016.766314054128,0.13527253259984487
9122.156461644783,0.13615563687988924
9225.980520384026,0.13555212880100012
9328.442600276625,0.135714669401888
9433.245759205627,0.13776279799114582
9537.696978098142,0.13909645301563134
9644.145547708074,0.14107098041321853
9750.969462484454,0.14177970792791036
9858.538875103392,0.14636630696942646
9966.207074223646,0.1440471901991682
10077.615035109458,0.14172608967533426
10191.226768377253,0.14443560359565447
10306.596241536548,0.1360659440767993
10423.515022050717,0.1404836724259908
10540.901429959738,0.14215254828442644
10655.892320419136,0.1333526681205839
10772.577706918064,0.13894198854445655
10889.239013638242,0.14435691911896711
11005.160505836577,0.146179750000895
11118.84748340708,0.1458041993015618
11232.402235407755,0.14366218749758797
11343.590593784684,0.14678425455071242
11455.393485793486,0.1490517211645768
11567.966270389827,0.14699947450854534
11679.889593383874,0.15005914400423434
11790.917751315425,0.1495899785646575
11903.4454557992,0.14244971221492123
12016.240446304044,0.14154983952162023
12129.93910652921,0.139917393158173
12245.00221637346,0.14399937546508065
12357.785210780927,0.13992339173322194
12471.79917184265,0.13237679196997473
12589.609783212896,0.13182421226933846
12707.88424259208,0.12432457702057262
12827.602868174297,0.11047871751607763
12950.41171594363,0.11081013473752513
13074.20299500832,0.1065629727413571
13198.163109756097,0.10349579635845636
13324.841584158416,0.10170966769198242
13453.551943560658,0.097235694866217
13584.125138888889,0.09792053823793588
13713.683891415185,0.09505099398621165
13842.57885952712,0.09472782613833078
13970.139692648483,0.09598335818563425
14100.322527015795,0.08974721042589134
14228.79631158822,0.09348267565254753
14358.679927917938,0.09038837730361665
14488.312681109424,0.08681103471441239
14616.88524590164,0.08805016032560584
14746.094570446736,0.08657509765719691
14873.269667590028,0.09491467668417553
14997.217239938727,0.09317700839236621
15123.0145684442,0.08821357920415067
15252.651397730418,0.09389763858153315
15380.128915494919,0.09477414760696826
15505.832875206157,0.09137275944391185
15632.709780052566,0.09200743156387918
15761.007471980074,0.08732752369383813
15889.893228084753,0.08792587112946171
16020.211434884684,0.08739709350380821
16150.549311448045,0.08433712273785413
16283.520916747204,0.0820832741057904
16416.743338395692,0.08158808515442792
16548.792645839094,0.08043423424833387
16678.206053873924,0.07901091050127983
16809.715741633383,0.0765020840149613
16940.5716066482,0.07508906469123898
17073.315694943354,0.07540689958497965
17208.884834188982,0.07305653071938634
17346.0275852509,0.07364920105951414
17483.936569222282,0.07013238585688793
17623.23789154133,0.07060994482297117
17763.11867219917,0.07074488708140794
17899.103510727222,0.06628025247924045
18034.907827761726,0.06741785842716395
18167.07165760491,0.06504649556177253
18301.40322136564,0.06481306208492141
18440.79193704266,0.06607045362997706
18578.940752046623,0.06850145493907887
18717.848543421234,0.07061049765465202
18858.317793103448,0.07040581210555875
18999.33024606027,0.06939596841769634
19141.848442906576,0.06941328374924546
19285.07570715474,0.07024531591953714
19427.78049118912,0.06902822806700235
19570.686795048143,0.06877109938508214
19711.648333333334,0.07190931915957734
19849.65824541921,0.07028503488910263
19987.649523019492,0.06778348523982812
20130.52743776647,0.06652967288903013
20271.878678511937,0.06670119105805358
20413.02414792328,0.06820672438102822
20554.40540915395,0.0660720577935709
20693.706822880773,0.06772492989307198
20833.378040305768,0.06544170919861651
20973.3680660702,0.06645463062326462
21113.015486725664,0.06696675153332264
21249.656158866823,0.0660209151247139
21387.49391761128,0.06429521575899781
21528.27189831445,0.061745018629181206
21670.640393406287,0.06614314406624074
21810.42106722107,0.06503617393248211
21951.022994874635,0.06405346849649943
22093.53674955351,0.06774805488501283
22236.373883928572,0.06676144150033213
22379.385219909003,0.06497480484095186
22520.825845812535,0.0685657459556023
22661.184144991697,0.06745609725290223
22803.13544827586,0.06943486168615559
22946.534316427784,0.0733994003716977
23084.923098240266,0.07245134525144782
23224.179590141233,0.07651656180813526
23364.257103448275,0.0755247845980722
23506.41009681881,0.07426716547620582
23647.761376248614,0.07657778314507499
23788.325319622014,0.0741458737582748
23933.591446644663,0.07487154549756925
24077.4404447533,0.07390930587346178
24218.799669102442,0.07233880169649724
24357.64459161148,0.07211090121605297
24496.97286446075,0.07284801739774448
24636.732298739087,0.0701340968305786
24777.140547263683,0.06724704829630854
24918.299667497922,0.07225267619543743
25058.53017539014,0.06963572661962292
25203.614469497857,0.07037845323421728
25349.591692136706,0.06543177191915982
25499.100165334803,0.0669938490772735
25645.320503945728,0.06724819528871219
25794.367191818685,0.06850874505119832
25941.039163763067,0.06706086779044713
26086.363149951983,0.06745641136734501
26231.032549728752,0.06658902959413031
26375.821946169774,0.07022803505930728
26521.043640381162,0.06854846976100618
26667.538026224982,0.06596043871529404
26814.223488533706,0.06560922007550943
26959.976499861765,0.06301039849650711
27106.798401543336,0.0638036392282835
27250.93496609935,0.0681429599248389
27393.775365344467,0.06781566781842985
27537.118337475837,0.07110613446970392
27680.75506268081,0.0691435387363492
27825.068573014993,0.06928058381568271
27969.554556769464,0.06813002425909669
28117.245910729136,0.06830244966495684
28262.31761136395,0.07049973113809903
28405.886369919823,0.06862905248790303
28552.971670601306,0.06730181259913084
28702.29620951068,0.0693099762859187
28854.65236051502,0.07082098753774424
29009.34784411277,0.06974563626669995
29157.6134384073,0.07080850170968962
29303.909544258207,0.07003664292346823
29450.893731838936,0.06909996145262892
29600.83522412839,0.06951179491311424
29750.32427184466,0.07030160552079719
29900.689626556017,0.06902899842856547
30051.420426238583,0.06759349482758376
30208.518044077136,0.06815563812041198
30370.826779285515,0.064579026029425
30528.203150912104,0.06443335451685647
30685.206963517823,0.0639362104782369
30847.05153068292,0.06417897723755511
31105.794044355844,0.0648913288664018
31461.124469413233,0.0628135968607258
31808.2193556428,0.061980672260969275
32154.28547371047,0.06333850356414218
32498.91867638811,0.06281269482479021
32834.58193500093,0.06368326277786113
33167.61226403301,0.061862415482893986
33503.146262525675,0.060971691788043195
33835.7444590123,0.0600720800328229
34168.88614634756,0.059336958996160434
34507.08711908768,0.06017834259790254
34852.34351811436,0.06031212882365625
35194.393445692884,0.059755853668353856
35524.31550068587,0.06470360906050907
35851.000996388095,0.0650668833469502
36179.61534616346,0.06792138302755109
36504.15315651849,0.07028244623607434
36830.48380642741,0.06998059731897627
37159.07920792079,0.06859604388832166
37474.2475,0.06830704116780315
37784.91145865786,0.0651208150087653
38115.37883129828,0.05968063617861959
38455.59046011503,0.06117235407348865
38790.127761528405,0.05932371838700755
39131.07892600687,0.059220131072806916
39467.703590384015,0.05951292323645307
39803.69925280199,0.060377671300435
40137.242456425316,0.058400953039156045
40475.25476398057,0.0627729722540489
40802.30786502838,0.06509980550055881
41133.36304578675,0.06569334061451632
41465.482812305396,0.06478418970067716
41809.76248751249,0.0623089979900944
42161.52054708968,0.06037827786664487
42513.688665710186,0.06269519152506528
42864.5825436409,0.06362439210749804
43226.098709234895,0.0634608790750992
43589.14533217001,0.06572191070894368
43947.890719590585,0.0671379844213324
44305.55755193711,0.06339814676577249
44671.012481278085,0.06019143699978297
45035.32115468545,0.06219310151232673
45387.18286070427,0.061459339557515494
45729.609794136,0.0636271857765558
46067.812503903566,0.06282100275132295
46403.76573317533,0.06150066373652293
46742.17229771849,0.06069292475612749
47077.50636545182,0.06108533295341966
47410.82470566249,0.06199275401211485
47754.66198501873,0.06038097396075868
48105.10826636766,0.06111009361446156
48453.0236131934,0.06021479194038664
48787.77795098834,0.05997458996036344
49116.60525003118,0.06074405468271957
49453.19630945702,0.059268709772579774
49799.847032390935,0.05942277587010325
50152.3786159601,0.05900399106449239
50493.26042707293,0.05646860617416919
50828.14925093633,0.05646086626527862
51160.70338983051,0.0554834696130847
51491.42019584607,0.05479712274685859
51821.442973141784,0.05634180283627161
52158.109706743046,0.05784691709365864
52492.644795110085,0.05537589970245296
52822.89398961786,0.05525998593703386
53161.345937850994,0.05933897904710359
53502.93467711833,0.060726520354465796
53841.18190885855,0.06121883408707618
54176.85605350335,0.06096490741242465
54520.77720982421,0.06056242825121821
54867.83694092695,0.058791363371315415
55204.17883895131,0.06014009985509883
55535.29528737065,0.05961848834380008
55878.29158866841,0.05647737169142163
56218.48713155107,0.053887889984378705
56554.54212957184,0.05579168118752504
56884.03346211366,0.05849499505921975
57206.667395787765,0.057366355759483116
57525.76759247727,0.06146162823762258
57852.29573151678,0.05780746216360012
58181.1683377966,0.05886043256568388
58505.841835778956,0.05933534337722343
58837.615499533145,0.0606669546758667
59166.879817602596,0.06249274834613007
59495.2074166407,0.06352702767749017
59831.10998814648,0.06242136794284106
60161.55043299483,0.059101469193242065
60496.97160154787,0.05683634531107984
60822.83888715223,0.054976108918036184
61148.97175458287,0.056885285894624334
61473.0354959451,0.05937944177299261
61797.85606673722,0.057029421724562254
62130.75224494887,0.05727131993805903
62472.7914375,0.0589567475984617
62819.196052795414,0.05840098652079199
63164.66520979021,0.05956377189187883
63511.36889332004,0.05922581926607599
63859.92357601847,0.05510330117732492
64211.2852768404,0.05515408785064231
64573.78635458167,0.05504147777608174
64936.633272920444,0.051876689915113114
65290.31213404759,0.05173159890915192
65635.05360824743,0.05143000558601024
65974.71289901064,0.05550273772786188
66313.7999499875,0.05674998050693987
66649.2275810567,0.05416867025760976
66976.65369479668,0.05680216548041116
67301.59941301361,0.06032912552801476
67631.8432449298,0.06419803330271667
67956.76877138413,0.0645342495269629
68280.84646578078,0.06684370935860419
68608.12486712937,0.06782668229144725
68943.39720907052,0.0701072687582024
69279.73605832139,0.0716374829922119
69621.83784795906,0.06885743459810291
69967.41694258762,0.06506536923233257
70319.08015457491,0.06302805017515814
70680.32078763709,0.0598006541095505
71040.66799850168,0.057257876676710465
71390.36335906375,0.05910827261173277
71729.65552361909,0.05980108340801388
72053.99482350006,0.06033438856083247
72382.84798454925,0.06277763761286834
72710.46543865127,0.06425917187348329
73037.67694612648,0.06085987251502754
73358.72972298478,0.05821409579702575
73673.97047809263,0.05872585456301444
73987.80580468361,0.05839816625294057
74295.37254290172,0.0578572142305077
74597.98365564566,0.055801558027328085
74899.02825775062,0.05569299034373198
75199.34735396905,0.05938978347308781
75495.6799925159,0.059429218173939806
75791.21245558257,0.05942758820378467
76087.51825956676,0.05506638255158082
76392.4661804127,0.054141460040011725
76703.02004370902,0.053947675994755584
77013.72049496332,0.052049578937460754
77319.97550153115,0.05243314236842115
77623.16827611986,0.05348660130009912
77933.53906152502,0.053030064246369885
78256.10762611461,0.053098161194560456
78588.73333749766,0.05394139466973977
78919.18783464076,0.05487117512873822
79250.98427358961,0.05536256863992353
79592.41159565163,0.05432076006306808
79941.58641091113,0.053441734065444155
80294.79539066892,0.05232954689966141
80650.36902092675,0.053030929483544924
81002.48852008984,0.051906994515186614
