contig,gene_id,site_pos,r2N,r2S,r2L,rL_std,rNrS_pval,r2G,r2G_pval,rNrS,rNrS_trans,r_rg,r_rg_transform,iLDS,iLDS_pval,significance
GUT_GENOME001297_1,GUT_GENOME001297_00014,12628,0.05538877762775573,0.06259392965163632,0.061662535068270546,0.002823703902874178,0.7917124506128468,0.06684018089667328,0.9666459960668105,-0.007205152023880591,-0.20906616292565175,-0.00517764582840273,-0.17786035964509425,0.07534296801353743,0.9630292594441799,False
GUT_GENOME001297_1,GUT_GENOME001297_00014,12638,0.05597258501954004,0.058473632790649904,0.05784904779542195,0.0029928466729590287,0.6106031156072804,0.06666048270248567,0.9983808643083276,-0.0025010477711098628,-0.003537144159382417,-0.008811434907063723,-0.24693192964454183,0.06098788926678121,0.9699663055510064,False
GUT_GENOME001297_1,GUT_GENOME001297_00015,13346,0.057024174163500925,0.05536777322736578,0.055620863652967256,0.002575127777479126,0.4282241417670516,0.06709087761692682,0.9999957887552026,0.001656400936135144,0.1781077147673458,-0.011470013963959566,-0.29746657143368854,0.12020871918015993,0.9416662565517366,False
GUT_GENOME001297_1,GUT_GENOME001297_00015,13366,0.0538671101795412,0.05687182508638676,0.05602791157520994,0.0026842328974653333,0.6359128881517113,0.0665422865090145,0.9999551873741733,-0.0030047149068455625,-0.025543079111101076,-0.010514374933804561,-0.2793016513635675,0.07866186134489177,0.9614324889947722,False
GUT_GENOME001297_1,GUT_GENOME001297_00015,13492,0.05638804720921309,0.057130734821861866,0.05683356512451167,0.002708084624392875,0.5335258998044987,0.06715588200440048,0.9999309836332976,-0.0007426876126487778,0.07328811705657527,-0.010322316879888813,-0.2756509850679091,0.08135461367060692,0.9601389102266108,False
GUT_GENOME001297_1,GUT_GENOME001297_00016,13751,0.05418889328996238,0.05839516358920749,0.057284804308458954,0.0029671752304702473,0.6885530155853973,0.06665272590649596,0.999203499203298,-0.004206270299245106,-0.07804074657834334,-0.009367921598037003,-0.2575097063391335,0.07240160698537199,0.9644466097898379,False
GUT_GENOME001297_1,GUT_GENOME001297_00017,13792,0.05581973255097685,0.05636908871919294,0.05599878170631035,0.002782437667257147,0.525535925942724,0.06694797224546824,0.9999584202178492,-0.0005493561682160877,0.08173504338638868,-0.01094919053915789,-0.28756668708024746,0.0893752168356838,0.9562961740510271,False
GUT_GENOME001297_1,GUT_GENOME001297_00017,14806,0.056115558364621836,0.056183097851660084,0.05550875507915342,0.0029059741069756362,0.5032048512748535,0.06611990203444225,0.999869640393814,-6.753948703824841e-05,0.10278630083872393,-0.010611146955288829,-0.2811411074550591,0.08960534594116576,0.9561861445898387,False
GUT_GENOME001297_1,GUT_GENOME001297_00017,14843,0.05564924398279952,0.058117343150233196,0.057156966361136735,0.0030808719181472663,0.6145025077223133,0.0664385085217886,0.998705048367638,-0.0024680991674336725,-0.0020975727087077377,-0.00928154216065187,-0.25586779393676073,0.06547272778533297,0.9677936713154308,False
GUT_GENOME001297_1,GUT_GENOME001297_00017,14852,0.0569066148123014,0.0553592576671929,0.05510649123638566,0.0028780833498920407,0.42604433413622217,0.06699498134585197,0.9999819167451588,0.0015473571451085008,0.17334343613575307,-0.011888490109466306,-0.30542102441699676,0.12332994900727763,0.9401978242748551,False
GUT_GENOME001297_1,GUT_GENOME001297_00017,14866,0.05645069521070457,0.0566523295394245,0.055879394503735455,0.002954539248837607,0.5098277210139414,0.06627575181682309,0.9997832274620448,-0.00020163432871993237,0.09692750610299468,-0.010396357313087634,-0.27705835595647105,0.08615627404464868,0.9578365446474975,False
GUT_GENOME001297_1,GUT_GENOME001297_00017,14926,0.05493377243752133,0.05844640725035655,0.057339966252959056,0.003110582209787658,0.6679496462818629,0.06611026128396037,0.9975950939044009,-0.0035126348128352164,-0.04773482365596783,-0.008770295031001317,-0.24614993713817981,0.06286840494259621,0.9690547157615883,False
GUT_GENOME001297_1,GUT_GENOME001297_00018,15393,0.056082852585358466,0.05715952007357033,0.056756939201256656,0.0027819822837512995,0.5527878630123255,0.06691846757869835,0.9998702116598348,-0.0010766674882118632,0.05869606032829782,-0.010161528377441692,-0.2725946947710669,0.07775309511539431,0.9618694469493824,False
GUT_GENOME001297_1,GUT_GENOME001297_00018,15422,0.056431510298588144,0.05803052078465059,0.0568007656930418,0.0028889905016914186,0.5807324856402192,0.06685186102793955,0.9997484523491431,-0.0015990104860624452,0.035874150345238165,-0.010051095334897751,-0.2704955680845129,0.07445480701635611,0.9634570169302205,False
GUT_GENOME001297_1,GUT_GENOME001297_00018,15423,0.05726017526560345,0.05702018419240117,0.056172960409700545,0.0028666958723006677,0.488442397337558,0.06710453011779513,0.9999314380906864,0.00023999107320227947,0.11622274928683135,-0.010931569708094585,-0.28723174786393885,0.096009804432763,0.9531291146208927,False
GUT_GENOME001297_1,GUT_GENOME001297_00018,15427,0.05782882749813428,0.05698417295926393,0.05632687036508229,0.002901517672459807,0.45888413884854296,0.066401340446531,0.9997418346815967,0.0008446545388703514,0.14264135782625134,-0.010074470081448704,-0.2709398785295232,0.09375497474010948,0.9542042925070532,False
GUT_GENOME001297_1,GUT_GENOME001297_00018,15955,0.05726710723804754,0.05783750604980293,0.057033506286499065,0.003038043091671791,0.5274263860275433,0.06659571571200967,0.999176605541363,-0.0005703988117553918,0.08081566030164217,-0.009562209425510608,-0.261202756481804,0.07475805094368304,0.9633109467594111,False
GUT_GENOME001297_1,GUT_GENOME001297_00063,56074,0.0572608483690715,0.05853071246844464,0.057574116809193776,0.0030359223732155504,0.5613231679833237,0.06585503498931561,0.9968105882568633,-0.0012698640993731442,0.050255025056267284,-0.008280918180121832,-0.23684779365106054,0.05862244490078141,0.9711141848947181,False
GUT_GENOME001297_1,GUT_GENOME001297_00063,56088,0.05662589029151519,0.058806403702035756,0.057737075552061694,0.0030940542017063987,0.6060092024359937,0.0663838732101731,0.9974022010536258,-0.002180513410520564,0.010467458858076047,-0.008646797658111403,-0.24380248183693354,0.05954921784479383,0.9706642879647905,False
GUT_GENOME001297_1,GUT_GENOME001297_00064,57415,0.057305326820840344,0.05890019791488793,0.057893000835668944,0.0030952499030137935,0.5763996672652074,0.06667279704106908,0.9977197276103413,-0.0015948710940475869,0.036055006281541374,-0.00877979620540014,-0.24633053678729516,0.06197869683187897,0.9694858995815839,False
GUT_GENOME001297_1,GUT_GENOME001297_00064,57771,0.05805735921949827,0.059362446452336376,0.05851985798575452,0.002992184816310593,0.5613759941887562,0.06661913221971497,0.9966033384761236,-0.0013050872328381063,0.048716076157619255,-0.008099274233960445,-0.23339508016916372,0.056846519523365314,0.9719768810216812,False
GUT_GENOME001297_1,GUT_GENOME001297_00064,57778,0.05868839345958338,0.06058236583128772,0.05998825489165052,0.002864179363611074,0.5907737656565398,0.06685950847027206,0.9917807267374738,-0.0018939723717043416,0.02298684520234719,-0.006871253578621533,-0.21005269214942077,0.044650528531576,0.9779221002011459,False
GUT_GENOME001297_1,GUT_GENOME001297_00067,59867,0.057759278014842756,0.06189568570047188,0.06107131122199902,0.0029699579942290165,0.6921141059239349,0.0668844159438935,0.9748440137422099,-0.004136407685629125,-0.07498834942611562,-0.005813104721894474,-0.18993925098783565,0.04170017161547324,0.9793657743937452,False
GUT_GENOME001297_1,GUT_GENOME001297_00067,60050,0.057814441866937474,0.06353844629282177,0.06225331862313758,0.0031057024667225587,0.7562740926868232,0.06647474646900449,0.9129663990937358,-0.005724004425884291,-0.14435271354049134,-0.004221427845866911,-0.15968443476731045,0.046336824613458574,0.9770979146022306,False
GUT_GENOME001297_1,GUT_GENOME001297_00067,60080,0.06009411925993876,0.06033499606985896,0.0595077945323747,0.0029260688851907675,0.5111631341095602,0.06634546074702496,0.9902754599181032,-0.00024087680992020133,0.09521294617369581,-0.006837666214650262,-0.20941425884704168,0.05291983692753087,0.9738870779434593,False
GUT_GENOME001297_1,GUT_GENOME001297_00067,60359,0.05906345090312537,0.06058759355446654,0.05993563506371496,0.0028739901058638675,0.5710289217850952,0.06374165542757791,0.9072980113532809,-0.0015241426513411677,0.039145232740649814,-0.003806020363862954,-0.15178831136817703,0.0245720407143223,0.9877891446497737,False
GUT_GENOME001297_1,GUT_GENOME001297_00068,61161,0.05914703994160367,0.06424385233923341,0.06300637341311173,0.0031140821795391446,0.7288096789368017,0.06143404984495117,0.3068118895267839,-0.005096812397629741,-0.11694979999552518,0.0015723235681605607,-0.04955599921681898,0.016133052777370704,0.991965920731505,False
GUT_GENOME001297_1,GUT_GENOME001297_00068,61926,0.06117258121181478,0.06070212956519972,0.0598934228306099,0.0029602566630509025,0.4784774486801302,0.05690011962573265,0.1559691139922289,0.00047045164661505684,0.12629190017564107,0.00299330320487725,-0.022545819946470903,0.016457958047032775,0.991804786342727,False
GUT_GENOME001297_1,GUT_GENOME001297_00069,62323,0.0599560521284593,0.06243372456956809,0.061624080897125476,0.0029815919236600456,0.615185250361448,0.06359561942685192,0.7457697920867306,-0.0024776724411087886,-0.002515842678738411,-0.001971538529726445,-0.11691822461400413,0.013676200711274882,0.9931852262524192,False
GUT_GENOME001297_1,GUT_GENOME001297_00070,63466,0.07746877369488014,0.07511096924940101,0.07493022508866065,0.004136755808122892,0.4175296650268583,0.0631240241167036,0.002158790997858289,0.002357804445479131,0.2087530336821589,0.011806200971957045,0.14497097088530012,0.06459441147093109,0.9682187791386283,False
GUT_GENOME001297_1,GUT_GENOME001297_00070,63597,0.05951475872184648,0.06381689076332601,0.06269087511084431,0.0037787140852454906,0.6789831322053278,0.05931347229223595,0.18571529233188155,-0.004302132041479535,-0.08222908271206371,0.0033774028186083632,-0.015244800877316373,0.00699402599745644,0.9965090944299018,False
GUT_GENOME001297_1,GUT_GENOME001297_00070,64300,0.06934168298435833,0.06326194790512435,0.06360207786316051,0.0035992289476312242,0.29469974932100007,0.06207304321782956,0.3354829150046842,0.006079735079233983,0.3713694873079874,0.001529034645330947,-0.05037884110408894,0.14045332373438846,0.9321825057311054,False
GUT_GENOME001297_1,GUT_GENOME001297_00070,64312,0.05834705217545068,0.06101590945294765,0.06033202291944586,0.00327832314512227,0.6218644470990975,0.06125783141829554,0.6111827668316436,-0.0026688572774969735,-0.010868980643890674,-0.000925808498849684,-0.0970408422275601,0.009535059800471481,0.9952438167314754,False
GUT_GENOME001297_1,GUT_GENOME001297_00070,64412,0.055245769436827664,0.06165513007759468,0.06030780710970182,0.003318748389772651,0.7737433813867584,0.05986983247078831,0.44750408019324955,-0.006409360640767019,-0.1742969032908023,0.00043797463891351307,-0.07111786199261812,0.035437160791164365,0.9824374706232507,False
GUT_GENOME001297_1,GUT_GENOME001297_00070,64614,0.06408425059078768,0.06227325997406183,0.06204084655338208,0.0036499368724945865,0.43301327727097044,0.06025364074312535,0.31218941562882596,0.0018109906167258494,0.1848619582228314,0.0017872058102567298,-0.045471487566502454,0.03624159977949045,0.9820423945797393,False
GUT_GENOME001297_1,GUT_GENOME001297_00071,65698,0.063896282374618,0.06210494822243502,0.06146892336233866,0.0032340638561436145,0.4214582572064972,0.06186345850937747,0.5485479632486174,0.00179133415218298,0.18400313927392517,-0.00039453514703880616,-0.08694232420296187,0.041416123000472434,0.9795048780174571,False
GUT_GENOME001297_1,GUT_GENOME001297_00072,66152,0.05575611126427628,0.05877792542298574,0.057956019822963105,0.0027835476884425546,0.6405919502703976,0.06005333577268763,0.774415831697741,-0.00302181415870946,-0.026290169793701093,-0.0020973159497245236,-0.11930901936892382,0.014925815130555874,0.9925648707840143,False
GUT_GENOME001297_1,GUT_GENOME001297_00079,73246,0.053580372669737496,0.05810426154068723,0.05712770226465865,0.0029851770764196535,0.7083487422134089,0.05899609722063121,0.7343067249526476,-0.004523888870949733,-0.09191795462405065,-0.0018683949559725604,-0.11495765716765145,0.021664173323744318,0.9892263691323904,False
GUT_GENOME001297_1,GUT_GENOME001297_00080,74601,0.058324214518980066,0.05990308619554621,0.05927629022171689,0.0032045037923377666,0.5631718565675361,0.059455814512457836,0.5223380556960422,-0.001578871676566146,0.036754043632564286,-0.00017952429074094556,-0.08285536783594805,0.008215871702574692,0.9959004901753842,False
GUT_GENOME001297_1,GUT_GENOME001297_00082,76845,0.061171684191555255,0.06220508330750864,0.0613836316507536,0.0034401950211851743,0.5393023478845005,0.05873447089445855,0.22063179085674778,-0.0010333991159533831,0.06058651717535029,0.002649160756295045,-0.029087327643386042,0.004516798692872705,0.9977441489186732,False
GUT_GENOME001297_1,GUT_GENOME001297_00083,77237,0.061165765804608696,0.05952163084281907,0.058955052627436645,0.0031925268588430347,0.43014300640401004,0.061296900827743785,0.7683856253065939,0.0016441349617896256,0.17757179686757527,-0.0023418482003071395,-0.12395712251900085,0.04689711126597,0.9768242254802368,False
GUT_GENOME001297_1,GUT_GENOME001297_00086,78511,0.05911357626485857,0.0606655519062423,0.05980428765348098,0.0033074581145919363,0.5691029832939948,0.06054141563623674,0.5881810444683304,-0.001551975641383735,0.03792916974004544,-0.0007371279827557559,-0.0934543766422444,0.010172342430759655,0.9949267414521479,False
GUT_GENOME001297_1,GUT_GENOME001297_00086,78526,0.057962643669917414,0.060462219115558206,0.05943507506848457,0.003238741073828089,0.6117632091894352,0.059914409802459635,0.5588287444223059,-0.002499575445640792,-0.0034728161613827007,-0.00047933473397506615,-0.08855420658749215,0.007853907956430997,0.9960807464225538,False
GUT_GENOME001297_1,GUT_GENOME001297_00086,78532,0.058004753259530285,0.0597607922455617,0.05887218614971234,0.003196194960094602,0.5785341250817192,0.060166059330128766,0.6571938834983596,-0.0017560389860314177,0.029013351395480058,-0.0012938731804164258,-0.10403706706803147,0.011665485883315682,0.9941842344791056,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79353,0.05913414145560172,0.06099964488084396,0.060062744236312485,0.0034579975628650514,0.5730614722459342,0.060197747027142465,0.5155710470460461,-0.0018655034252422417,0.024230694045241877,-0.00013500279082998,-0.08200909695147673,0.00731261851671083,0.9963503669011611,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79363,0.056377063582204186,0.060660295391187405,0.05934925868969393,0.0033158373446897497,0.6741419411661249,0.05949395360769948,0.517403328179328,-0.004283231808983219,-0.08140330461900079,-0.00014469491800555428,-0.0821933262576251,0.013382240884186238,0.9933312152595704,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79365,0.05618592544548141,0.062330912425922036,0.06111549371740283,0.0032102465115906673,0.7676067095650431,0.058606967034748284,0.21727996715934755,-0.006144986980440623,-0.16274604130416015,0.002508526682654548,-0.03176051974438341,0.02749500457460877,0.9863465630743001,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79376,0.05498228652117841,0.06173441732852035,0.06050041705047906,0.0031459113889051567,0.7903040146653254,0.059310382548367256,0.3526114019054879,-0.006752130807341938,-0.18927302036069912,0.001190034502111803,-0.05682260314291704,0.03905308446439907,0.9806628658617343,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79431,0.05195628989002938,0.060728910515348906,0.05928275334813986,0.0031311323311579943,0.8611575956823685,0.058320736940085584,0.37932946213970664,-0.008772620625319527,-0.27755109996992067,0.000962016408054274,-0.06115680290077387,0.08077476763555701,0.9604173169530158,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79441,0.04877367285959628,0.056766360419544665,0.055075174225810625,0.0030963427314045335,0.854800979018379,0.06108287408343545,0.9738257520962288,-0.007992687559948385,-0.24347471283741118,-0.006007699857624824,-0.19363814248874348,0.09677566601775076,0.9527642020062794,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79454,0.05439275767045227,0.06024792544694617,0.059216295316191256,0.0032055976249956617,0.7651765378134048,0.06347092685851961,0.9077871092433965,-0.005855167776493898,-0.15008342725352408,-0.004254631542328358,-0.16031557526411175,0.048226118808426935,0.9761753377166381,False
GUT_GENOME001297_1,GUT_GENOME001297_00087,79456,0.05055381040892529,0.059299351829270854,0.05771741455358477,0.0031589506825966747,0.8627688632690125,0.06099738511881416,0.8504371582203225,-0.008745541420345566,-0.2763679709132058,-0.003279970565229391,-0.14178908337145948,0.09648339951000126,0.952903442712895,False
