contig,gene_id,site_pos,r2N,r2S,r2L,rL_std,rNrS_pval,r2G,r2G_pval,rNrS,rNrS_trans,r_rg,r_rg_transform,iLDS,iLDS_pval,significance
GUT_GENOME096276_6,GUT_GENOME096276_01782,114598,0.0886178673647564,0.08675612225155739,0.0870976096485628,0.0034981687506940168,0.44192989870087207,0.07845849487764206,0.006763009178628688,0.0018617451131990037,-0.4539553082024558,0.008639114770920733,0.567750534592884,0.5284160913756922,0.7678137826923508,False
GUT_GENOME096276_6,GUT_GENOME096276_01782,114695,0.08976746535226654,0.08769419527864661,0.08810084236138645,0.0035580503721759607,0.4366050483560413,0.0788394984473265,0.004621587184863898,0.0020732700736199317,-0.40643961965349457,0.009261343914059944,0.6591159719396948,0.599627028890086,0.7409563854611914,False
GUT_GENOME096276_6,GUT_GENOME096276_01782,115232,0.09016889158579708,0.08804427007127656,0.08842153750072661,0.0035500414597731942,0.4354157602802144,0.07899027118795576,0.003945906162873342,0.0021246215145205166,-0.3949043423627339,0.009431266312770845,0.6840666423549621,0.6238966107997349,0.7320193686987844,False
GUT_GENOME096276_6,GUT_GENOME096276_01783,116599,0.09051652887904531,0.08814206073799818,0.08775365743698894,0.003581705145002433,0.42739883467935824,0.07913906539658812,0.008082581496319158,0.002374468141047123,-0.3387803063746279,0.008614592040400826,0.5641497228604319,0.43303700579078885,0.8053176340768751,False
GUT_GENOME096276_6,GUT_GENOME096276_01783,116817,0.09135699680776557,0.08854026697996774,0.0889630439619864,0.0035159600284989053,0.41461442140534976,0.08091819027666422,0.011065968817489736,0.002816729827797834,-0.23943331430822062,0.008044853685322179,0.48049180590335505,0.28820068754088657,0.8658008659768949,False
GUT_GENOME096276_6,GUT_GENOME096276_01785,119020,0.09338605411011176,0.09023223364586289,0.0906259391899959,0.0035843659721022016,0.40727043099618654,0.08219912172918718,0.009361706020703383,0.003153820464248877,-0.16371131127602362,0.008426817460808714,0.5365777153834235,0.3147170380858093,0.8543976860600666,False
GUT_GENOME096276_6,GUT_GENOME096276_01785,119467,0.09488555132486486,0.0926989869869057,0.09304124401275153,0.0037121627372880745,0.43595229998375007,0.08381074520696068,0.006449321771902872,0.0021865643379591626,-0.3809898809181034,0.009230498805790854,0.6545868095915651,0.5736371806532545,0.7506478912748771,False
GUT_GENOME096276_6,GUT_GENOME096276_01787,121182,0.0949039927428694,0.09370305837271947,0.0939433125981467,0.0038601148899037635,0.4648740076331729,0.08416714924783372,0.005660851317754799,0.0012009343701499253,-0.6023958392586719,0.009776163350312977,0.7347098322828345,0.9026792848092304,0.6367745298131327,False
GUT_GENOME096276_6,GUT_GENOME096276_01787,121185,0.09448494838934193,0.09502865592683138,0.09517774034040281,0.003932170619023916,0.5161192214673861,0.08459460884958804,0.00355740402140287,-0.0005437075374894462,-0.9943016519244388,0.010583131490814773,0.8532015453355513,1.7165886519826405,0.4238844747909104,False
GUT_GENOME096276_6,GUT_GENOME096276_01787,121273,0.0953902740843926,0.09564760262185662,0.09576134430281573,0.004035791024326409,0.5075359499082249,0.08480551711765087,0.003317125882639167,-0.00025732853746401885,-0.9299712043730355,0.010955827185164857,0.9079265698494712,1.6891770972016609,0.42973413655215276,False
GUT_GENOME096276_6,GUT_GENOME096276_01787,121441,0.09525934219209899,0.09427870543051335,0.0945853549682712,0.003975443751113517,0.4712789460730925,0.08470724168246901,0.00648152941865138,0.0009806367615856348,-0.6518821624603953,0.009878113285802181,0.7496797200583517,0.9869700364008098,0.6104950960142054,False
GUT_GENOME096276_6,GUT_GENOME096276_01787,121545,0.09675754577663755,0.09532175764661228,0.09577127669479614,0.003981910224497293,0.45819447312926304,0.08514877286755859,0.003818729607318573,0.0014357881300252617,-0.549639710210911,0.010622503827237548,0.8589828090007083,1.0399552771994816,0.5945338424307705,False
GUT_GENOME096276_6,GUT_GENOME096276_01787,121593,0.09446179183869885,0.0949924202783471,0.09534369846643946,0.003987588326651499,0.516406282018069,0.08564667507176174,0.007511968611028552,-0.0005306284396482536,-0.9913636424418377,0.00969702339467772,0.7230892633365729,1.5056599543081755,0.47103165594302987,False
GUT_GENOME096276_6,GUT_GENOME096276_01791,124320,0.09415163745734162,0.09448272784440633,0.09479779841316999,0.003943094723244289,0.5101798242493514,0.08620744604925107,0.014681393909536737,-0.00033109038706470584,-0.9465406204147501,0.008590352363918918,0.5605904735592155,1.2102008251404854,0.5460195966558428,False
GUT_GENOME096276_6,GUT_GENOME096276_01791,124520,0.0956633181831272,0.09758395894331112,0.0975543927607265,0.004037647571600557,0.5585850352331309,0.08817728268534414,0.010105188371905814,-0.001920640760183917,-1.303607608214762,0.009377110075382361,0.6761145745860155,2.156523714163041,0.3401863044832778,False
GUT_GENOME096276_6,GUT_GENOME096276_01791,124556,0.09923540945874244,0.09887318770445358,0.0988633665214209,0.004025311463135257,0.48937216418629537,0.09059232318488794,0.019951163504071445,0.0003622217542888634,-0.7907991716977114,0.00827104333653296,0.5137045164201495,0.889255660148246,0.6410628159415669,False
GUT_GENOME096276_6,GUT_GENOME096276_01791,124688,0.10056398475154012,0.0998839927643758,0.10001172776965535,0.00416502953575481,0.4804630841916818,0.09176645696457399,0.023871839074656332,0.0006799919871643134,-0.7194171873427961,0.008245270805081362,0.5099201893220487,0.7775796889224539,0.6778767145918652,False
GUT_GENOME096276_6,GUT_GENOME096276_01791,125093,0.10070781385471657,0.09877840926115102,0.09916142787995348,0.004146127107550895,0.44513724756814815,0.09234448008069109,0.05007029710098341,0.0019294045935655535,-0.4387566914998028,0.006816947799262396,0.30019141409821676,0.2826223194341402,0.8682191148485293,False
GUT_GENOME096276_6,GUT_GENOME096276_01792,125313,0.10110085846187376,0.09691002059064732,0.09740159658530616,0.003982699935501308,0.3812137814286151,0.09257778555120177,0.11291107115766874,0.004190837871226441,0.06923801078858002,0.004823811034104383,0.007527828265613648,0.004850570336356096,0.9975776534597451,False
GUT_GENOME096276_6,GUT_GENOME096276_01795,128895,0.09938897987854003,0.09580669358771354,0.0962284785794018,0.0037904896451241964,0.397663591152288,0.0931923823347236,0.2115723873785148,0.003582286290826492,-0.06746333784999527,0.0030360962446781964,-0.25497248273435247,0.06956226890558227,0.9658167771443479,False
GUT_GENOME096276_6,GUT_GENOME096276_01801,135220,0.10209592399706946,0.09610937548807748,0.09682173285378218,0.0038262506308953986,0.33475479591857793,0.09402460239670422,0.23237830263544185,0.005986548508991982,0.47261559430558453,0.0027971304570779537,-0.2900611858845624,0.30750099153757954,0.8574859406938211,False
GUT_GENOME096276_6,GUT_GENOME096276_01801,135331,0.101794322026508,0.09443479521695601,0.095310415917564,0.003852216421854555,0.3001167662305358,0.09474257702260856,0.44140587910816703,0.007359526809551986,0.781033140793099,0.0005678388949554442,-0.6174007211549457,0.9911964174997799,0.6092063656927458,False
GUT_GENOME096276_6,GUT_GENOME096276_01801,135373,0.10095912930162398,0.09025251216603442,0.09155283001480931,0.003832179355007401,0.22161714977168806,0.09538361817121171,0.8412568873316224,0.010706617135589569,1.5329032801882778,-0.0038307881564024066,-1.2632761011560873,3.9456589741641066,0.1390628225613392,False
GUT_GENOME096276_6,GUT_GENOME096276_01801,135441,0.0994680281574412,0.08859501402764541,0.08995682729501368,0.003943916201960797,0.21533831813143883,0.09543500464417805,0.9175866220685802,0.010873014129795786,1.5702816951821976,-0.005478177349164365,-1.5051716081999151,4.731326172355395,0.09388702453540439,False
