contig,gene_id,site_pos,r2N,r2S,r2L,rL_std,rNrS_pval,r2G,r2G_pval,rNrS,rNrS_trans,r_rg,r_rg_transform,iLDS,iLDS_pval,significance
GUT_GENOME112856_1,GUT_GENOME112856_00043,55335,0.036019372116117894,0.024121778635527683,0.025237709507126463,0.001223734402187319,0.028085323870992718,0.035651598971349355,1.0,0.011897593480590211,0.01324647581069064,-0.010413889464222892,-0.6716462061736318,0.4512840953888359,0.7980036978112199,False
GUT_GENOME112856_1,GUT_GENOME112856_00043,55686,0.03617157550319271,0.024101236193632365,0.025216278145759954,0.0012108600754898219,0.028141483945589196,0.0356894687655894,1.0,0.012070339309560342,0.021710564689686376,-0.010473190619829445,-0.6738817407440355,0.45458794912735656,0.7966865422828686,False
GUT_GENOME112856_1,GUT_GENOME112856_00043,56603,0.03692055387578516,0.024376259368007677,0.02537157787860361,0.0012061550890025664,0.02437535726139799,0.03573849840718529,1.0,0.012544294507777484,0.04493311626322148,-0.010366920528581684,-0.6698755715496182,0.4507522662960518,0.7982159268186823,False
GUT_GENOME112856_1,GUT_GENOME112856_00043,56671,0.03765126681101789,0.024270269157063425,0.02535732009980035,0.0011786528447291444,0.019922357734125734,0.035858986506715554,1.0,0.013380997653954462,0.08592935818001957,-0.010501666406915203,-0.6749552207765669,0.46294840465077425,0.7933631621638343,False
GUT_GENOME112856_1,GUT_GENOME112856_00043,56779,0.03964307230676379,0.024403308216324863,0.02558378404904003,0.001182122800068561,0.0130068239513085,0.03597223308092142,1.0,0.015239764090438927,0.17700399898317917,-0.010388449031881391,-0.6706871529241003,0.4811516727534728,0.7861750225221633,False
GUT_GENOME112856_1,GUT_GENOME112856_00044,57165,0.04090155604000379,0.024345686498624713,0.0256117756747749,0.0011685620766413616,0.008367003034693442,0.036012942938420854,1.0,0.016555869541379078,0.24148968629210027,-0.010401167263645955,-0.6711666047407348,0.5087818799046627,0.7753886123986948,False
GUT_GENOME112856_1,GUT_GENOME112856_00044,57259,0.043091193485120596,0.024635645405563615,0.026200427536827955,0.0012713626612908325,0.004925003405948224,0.036089003674432865,0.9999999999999963,0.01845554807955698,0.3345689119065068,-0.00988857613760491,-0.6518429478739146,0.5368355855072589,0.7645882749230553,False
GUT_GENOME112856_1,GUT_GENOME112856_00044,57339,0.04650956321981529,0.0240850037974288,0.026911302972648543,0.0014304209273060774,0.0009705367140475723,0.03609017423499467,0.9999999999304624,0.022424559422386487,0.5290399736260918,-0.009178871262346129,-0.6250884981975621,0.6706189242731795,0.7151167505492649,False
GUT_GENOME112856_1,GUT_GENOME112856_00044,57457,0.04247051109501149,0.02348845006205266,0.025010206182148758,0.001174536587997528,0.004268855627181779,0.03626503146090759,1.0,0.018982061032958828,0.36036665452121464,-0.011254825278758835,-0.7033477989277197,0.6245622519472804,0.7317757781307062,False
GUT_GENOME112856_1,GUT_GENOME112856_00044,57594,0.0364378103469774,0.022841936879504605,0.023558308838319792,0.0010090040384713945,0.014132087306152048,0.03685665796477705,1.0,0.013595873467472794,0.09645770491005931,-0.013298349126457259,-0.7803845473729637,0.6183041306150215,0.7340691350898164,False
GUT_GENOME112856_1,GUT_GENOME112856_00045,58166,0.03332895367014217,0.02237587174168558,0.02309561605300414,0.0010750020802925704,0.027092513758020607,0.03783354816257259,1.0,0.010953081928456593,-0.033032092952202476,-0.01473793210956845,-0.8346539371140699,0.6977383139048207,0.705485432095262,False
GUT_GENOME112856_1,GUT_GENOME112856_00045,58167,0.03418733928711009,0.022906726647617583,0.02400331759840083,0.0013762988641019068,0.026368964437676515,0.038061574040597144,1.0,0.011280612639492506,-0.01698395410372127,-0.014058256442196316,-0.8090315283172886,0.6548204685084051,0.7207879904431369,False
GUT_GENOME112856_1,GUT_GENOME112856_00045,58480,0.033672474850410285,0.02264572134053066,0.023717326039887663,0.0013374161432390449,0.03006219496941339,0.038254895181629736,1.0,0.011026753509879625,-0.02942238025037779,-0.014537569141742073,-0.8271006552829977,0.6849611704291619,0.7100069038834241,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,59710,0.03448952485072324,0.022406445175478403,0.02364030333901688,0.001395748222388745,0.019624662071271472,0.03833696285599189,1.0,0.01208307967524484,0.022334808922657916,-0.014696659516975012,-0.8330980431924575,0.6945511932607135,0.706610561930668,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,59785,0.034457856704391145,0.021936952467777916,0.02312519861381483,0.0013362362319016211,0.01847860729918092,0.03844147246519288,1.0,0.012520904236613228,0.04378705482012693,-0.015316273851378053,-0.8564562602576683,0.7354346319043716,0.6923128598314536,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,59861,0.0325337157134184,0.02218984059758216,0.023219666287391857,0.001323667337474666,0.03463901012212655,0.03861226907865854,1.0,0.010343875115836239,-0.06288161602578107,-0.015392602791266686,-0.8593337081269042,0.7424085195571493,0.6899030077301258,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,59919,0.03243880009652125,0.022061476242075044,0.023111147273676736,0.001350720930768203,0.030986615842206064,0.039004817724991904,1.0,0.010377323854446209,-0.06124271627246757,-0.015893670451315168,-0.8782229534492317,0.7750262262615214,0.6787427337508372,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,60375,0.031209763490873916,0.02255433122515062,0.023609775636295228,0.00146830588791297,0.0548519213904153,0.03958609151005358,1.0,0.008655432265723295,-0.14561085143285943,-0.015976315873758352,-0.8813385200358792,0.7979601069540361,0.6710040854183734,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,60921,0.031738434212135895,0.02295893215970558,0.02422205917039303,0.0016574881862444486,0.05552413467012359,0.04002988169346285,1.0,0.008779502052430315,-0.13953175992514008,-0.015807822523069823,-0.8749866588201131,0.7850707651409918,0.6753424505779737,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,61390,0.03172309679961486,0.023053301262612885,0.02422503283987743,0.0015830062588871624,0.05992490323672473,0.04002235813987302,1.0,0.008669795537001975,-0.14490708911674066,-0.01579732529999559,-0.8745909345743432,0.7859073673159102,0.6750600131725448,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,61395,0.031792139287137984,0.02283217237100156,0.02404719697447914,0.0015600198807745203,0.05453698161682166,0.04001307060665361,1.0,0.008959966916136423,-0.1306894587532347,-0.015965873632174468,-0.8809448684819674,0.7931435959339243,0.6726219820766812,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,61396,0.03224200853387473,0.02292878512552511,0.0241846702439384,0.00157032908338332,0.05342537024194122,0.04002561649648355,1.0,0.00931322340834962,-0.11338082464611676,-0.01584094625254515,-0.8762353569539926,0.7806436121737242,0.6768390285287589,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,61435,0.033041644977367834,0.02289101380082847,0.02424910866734183,0.0015812101041947745,0.04042778977168458,0.040014387501694434,1.0,0.010150631176539363,-0.07235005811371611,-0.015765278834352605,-0.8733828471252644,0.768032128561691,0.6811204853808945,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,61794,0.03284598133894845,0.022979428583388688,0.024321132677294216,0.0015507690803494723,0.0423077114139602,0.04001479048855691,1.0,0.009866552755559761,-0.08626914963743605,-0.015693657811262696,-0.8706828782722545,0.765531040695624,0.6819727892822152,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,62283,0.033582475462082824,0.023032990807886507,0.02443370969962862,0.001552529240072766,0.035868504165004644,0.0400554268041986,1.0,0.010549484654196317,-0.05280729227843379,-0.015621717104569981,-0.8679708579889085,0.756162020435782,0.685174992242111,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,62286,0.03330277558642294,0.02284710344719998,0.024197291451574548,0.001532264442830491,0.035223319650521556,0.040058071740260236,1.0,0.010455672139222959,-0.0574038574715298,-0.015860780288685688,-0.8769830603167565,0.7723944909351556,0.6796364572477676,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,62503,0.03426570842765269,0.022824171011281754,0.02422402594076409,0.001524832122732855,0.027689093581980732,0.04006668028481651,1.0,0.011441537416370936,-0.009099065522318234,-0.01584265434405242,-0.876299748576295,0.7679840423482572,0.6811368618302812,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,62506,0.034942785935905385,0.023163338138826567,0.02452829808034799,0.00151398821525981,0.025415938097662516,0.04006416840680892,1.0,0.011779447797078818,0.0074576496962086335,-0.015535870326460928,-0.8647346067176201,0.7478215565940686,0.6880382970390597,False
GUT_GENOME112856_1,GUT_GENOME112856_00046,62517,0.035034270042467924,0.02342745925117855,0.024749153925901584,0.0014847170514167385,0.027924547506566453,0.040056609884808116,1.0,0.011606810791289373,-0.0010011071346623605,-0.015307455958906532,-0.8561238434058117,0.7329490374634339,0.693173799205064,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,62859,0.036293389866185195,0.02365120311798054,0.02505393247476151,0.0015235993595640752,0.025186188535122674,0.040108195411971435,1.0,0.012642186748204654,0.04972957721674675,-0.015054262937209927,-0.8465789745546353,0.7191689910081341,0.6979662739543727,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63015,0.036436484157988856,0.023816152389905875,0.025196822857773967,0.0015564865766548987,0.027452346693059296,0.040263497925531765,1.0,0.012620331768082981,0.048658740975424185,-0.015066675067757797,-0.847046886969635,0.7198561017982631,0.6977265250612534,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63033,0.03470809969265221,0.02372070837184964,0.024816535370780768,0.0014114205925807293,0.038877655923104264,0.040371708808843436,1.0,0.010987391320802571,-0.031351023441395884,-0.015555173438062668,-0.8654622952906449,0.7500078712405743,0.6872865738866663,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63137,0.03284783014976745,0.02367980244937358,0.024599511013520484,0.001436791907601856,0.05566158529589323,0.04057189224423024,1.0,0.00916802770039387,-0.12049503043801855,-0.015972381230709754,-0.881190191888352,0.7910152066404896,0.6733381638000593,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63243,0.0323994564041793,0.02376549391737473,0.024777965627647103,0.0014361992938992994,0.06727132018670051,0.04096930907683131,1.0,0.00863396248680457,-0.14666281383371077,-0.016191343449184204,-0.88944462814689,0.812621727500981,0.6661030679387799,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63327,0.03315486511228965,0.024356060006305368,0.025378220311140016,0.001473283512924067,0.0654602605605623,0.04197031919040762,1.0,0.00879880510598428,-0.13858596133833295,-0.016592098879267603,-0.9045523036898847,0.8374209387907473,0.657894648330803,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63333,0.028884224496573355,0.021811510188136433,0.022593988976253337,0.001187125841164516,0.08736683239513021,0.03746304857976432,1.0,0.007072714308436923,-0.2231598466284006,-0.014869059603510981,-0.8395971805102665,0.7547237426680005,0.6856679054365808,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63340,0.02886656381720402,0.02207232636159507,0.022872082956105523,0.0012320542359631095,0.0883651630631615,0.03724489426305452,1.0,0.0067942374556089515,-0.23680447612325525,-0.014372811306949,-0.8208896155206615,0.7299361207816688,0.6942188236017842,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63354,0.026296279321654754,0.021743144548645357,0.022382086998276738,0.0012232330804073878,0.1600886281535832,0.03651939045361685,1.0,0.004553134773009396,-0.3466125820877605,-0.014137303455340113,-0.8120114420940547,0.7795028641532109,0.6772251900375342,False
GUT_GENOME112856_1,GUT_GENOME112856_00047,63399,0.025695120757124257,0.022671993096997297,0.0231764761557696,0.0012281420625365033,0.2518270399036483,0.036273533836737024,1.0,0.0030231276601269605,-0.42157888527515497,-0.013097057680967424,-0.7727962637970978,0.7749428218485959,0.6787710394106554,False
