contig,gene_id,site_pos,r2N,r2S,r2L,rL_std,rNrS_pval,r2G,r2G_pval,rNrS,rNrS_trans,r_rg,r_rg_transform,iLDS,iLDS_pval,significance
GUT_GENOME000008_1,GUT_GENOME000008_00100,93921,0.06654907572433581,0.0606855747206995,0.06182359277068651,0.0076268674747614895,0.39970083525204747,0.0674418824319397,0.7693307044381986,0.005863501003636314,-0.1669299721372755,-0.00561828966125319,-0.2850043630577404,0.10909310255969988,0.9469144277532968,False
GUT_GENOME000008_1,GUT_GENOME000008_00101,94528,0.060172901374368655,0.0633090912676221,0.06336054411177437,0.00618218541886184,0.5522243488923784,0.06757243484954142,0.7521575114354947,-0.003136189893253448,-0.2809695253136746,-0.004211890737767052,-0.26931500834241684,0.1514744478734677,0.9270597836752293,False
GUT_GENOME000008_1,GUT_GENOME000008_00103,96345,0.08054591298430105,0.068937042029687,0.06922035372682775,0.005487895034958296,0.37806208875634767,0.06964584386576358,0.5309000250856744,0.011608870954614048,-0.09412753597037964,-0.00042549013893583565,-0.2270750854462002,0.060423087458254233,0.9702402635939779,False
GUT_GENOME000008_1,GUT_GENOME000008_00104,96716,0.0881575742922003,0.06873084487826263,0.06918770345922275,0.005850484134693795,0.3079441857109382,0.06856428979828248,0.45756997100588576,0.019426729413937666,0.0049364314160680175,0.0006234136609402641,-0.21537383660158738,0.0464102578476128,0.977062039530863,False
GUT_GENOME000008_1,GUT_GENOME000008_00106,99492,0.11537000872719377,0.07249884884054107,0.07358506597948938,0.006700243549663814,0.2145469728181219,0.06632871861493878,0.13940475472971242,0.0428711598866527,0.30201245393896986,0.007256347364550608,-0.1413788640932105,0.11119950554652487,0.9459176610540785,False
GUT_GENOME000008_1,GUT_GENOME000008_00111,105774,0.06310324905228148,0.06261982206441796,0.06296338401424341,0.0078001466180976945,0.49559276587632595,0.07013062418986794,0.8209155124406422,0.00048342698786352223,-0.23510356207987235,-0.007167240175624534,-0.3022839795667006,0.14664928920532588,0.929299089115623,False
GUT_GENOME000008_1,GUT_GENOME000008_00112,106182,0.08440661243020714,0.07140792404996767,0.07173093166134248,0.0072866680211156444,0.4034464838047419,0.07165971207622639,0.49610081710268505,0.012998688380239473,-0.07651646909808611,7.121958511609183e-05,-0.22153394422299447,0.05493205848623519,0.9729077324041331,False
GUT_GENOME000008_1,GUT_GENOME000008_00112,106286,0.08836241316860437,0.09596071004028178,0.0952882561010741,0.012368052397719547,0.5453582411043841,0.0833249022618651,0.166702360435401,-0.007598296871677415,-0.33751109900490206,0.01196335383920899,-0.08886894461376206,0.1218114312682607,0.9409119488804425,False
GUT_GENOME000008_1,GUT_GENOME000008_00112,106608,0.1145748277902039,0.10059642119882241,0.10715438512255228,0.02437308196216717,0.40294383544094226,0.14040991598472474,0.9137849396077937,0.013978406591381498,-0.06410197305400203,-0.033255530862172464,-0.5933169430185936,0.35613405782234503,0.8368863260295044,False
GUT_GENOME000008_1,GUT_GENOME000008_00112,106797,0.08433818314387034,0.08019678524452382,0.09297916546447293,0.03155679728159573,0.4703011883815628,0.12932688402551776,0.8753022698736126,0.004141397899346519,-0.18875159587823848,-0.03634771856104482,-0.6278124398821098,0.42977562461730956,0.8066319292752612,False
GUT_GENOME000008_1,GUT_GENOME000008_00112,107063,0.05133198056681708,0.07604642011527642,0.07175706623351469,0.020203215316254297,0.7785840333699963,0.09648899430127106,0.8895536889957528,-0.024714439548459338,-0.5543982438332068,-0.02473192806775637,-0.49823024644843983,0.555590791241417,0.7574517836128624,False
GUT_GENOME000008_1,GUT_GENOME000008_00113,107665,0.08153743408753378,0.05673795945202949,0.06815818956002805,0.027735192454249626,0.2940271117535671,0.09740406005257837,0.8541656280871912,0.02479947463550429,0.07301715456733074,-0.029245870492550327,-0.5485864026459941,0.30627854602918225,0.8580102158202999,False
GUT_GENOME000008_1,GUT_GENOME000008_00114,109259,0.14500147955523665,0.03640617527498805,0.09727738466731467,0.048386580324483654,0.06828442946289079,0.137912378291575,0.7994894056741149,0.1085953042802486,1.134835730362507,-0.04063499362426032,-0.6756399645663692,1.7443414966266493,0.41804309724580035,False
GUT_GENOME000008_1,GUT_GENOME000008_00114,109793,0.1929716515640516,0.13778133899813774,0.15011006996650159,0.03424924213381479,0.23871373253909212,0.14089894233349243,0.393986394515815,0.05519031256591386,0.4581145560167531,0.009211127633009158,-0.11957193541159598,0.2241663941725017,0.8939698787172459,False
GUT_GENOME000008_1,GUT_GENOME000008_00114,109904,0.06469771128873597,0.10371261848096036,0.09689163686422919,0.017981665961087034,0.8380335199426325,0.10254360477134954,0.6233603756734578,-0.03901490719222439,-0.7356065718739088,-0.005651967907120345,-0.2853800672315533,0.62255881135717,0.7325091800495555,False
GUT_GENOME000008_1,GUT_GENOME000008_00116,111452,0.04229969380507884,0.08113358596885001,0.07680521649220387,0.012667507098718936,0.9758673471656419,0.07573522113903376,0.46634228621200574,-0.038833892163771165,-0.7333128405447413,0.0010699953531701084,-0.21039190831526886,0.5820124771923377,0.7475110145841927,False
